ISIC4_국제표준산업분류,ISIC4_분류명,KSIC10_한국표준산업분류,KSIC10_분류명,HS2017_관세통계통합품목분류,HS2017_분류명
2029,그외 기타분류안된 화학제품 제조업,20499,그 외 기타 분류 안된 화학제품 제조업,340700,"조형용 페이스트(paste)(아동 오락용을 포함한다), 치과용 왁스나 치과용 인상재료[세트로 된 것, 소매용으로 포장된 것, 판 모양ㆍ말굽 모양ㆍ막대(stick) 모양이나 이와 유사한 모양의 것으로 한정한다], 플라스터(plaster)(소석고나 황산칼슘으로 만든 것으로 한정한다)를 기본 재료로 한 그 밖의 치과용 조제품"
3250,의료 및 치과용 기기 및 용품 제조업,,,381300,"소화기용 조제품과 장전물, 장전된 소화탄"
2029,그외 기타분류안된 화학제품 제조업,20499,그 외 기타 분류 안된 화학제품 제조업,382100,미생물(바이러스와 이와 유사한 것을 포함한다)ㆍ식물ㆍ인간ㆍ동물 세포의 성장이나 보존을 위한 조제 배양제
3250,의료 및 치과용 기기 및 용품 제조업,20499,그 외 기타 분류 안된 화학제품 제조업,382100,미생물(바이러스와 이와 유사한 것을 포함한다)ㆍ식물ㆍ인간ㆍ동물 세포의 성장이나 보존을 위한 조제 배양제
2029,그외 기타분류안된 화학제품 제조업,20499,그 외 기타 분류 안된 화학제품 제조업,382200,"뒤편을 보강한 진단용ㆍ실험실용 시약과 조제된 진단용ㆍ실험실용 시약(뒤편을 보강한 것인지에 상관없으며 제3002호ㆍ제3006호의 물품은 제외한다), 보증된 참조물질"
3250,의료 및 치과용 기기 및 용품 제조업,,,,
2029,그외 기타분류안된 화학제품 제조업,20494,화약 및 불꽃 제품 제조업,360100,화약
,,,,360200,폭약(화약은 제외한다)
2029,그외 기타분류안된 화학제품 제조업,20494,화약 및 불꽃 제품 제조업,360300,"도화선, 도폭선, 뇌관, 점화기, 전기뇌관"
2029,그외 기타분류안된 화학제품 제조업,20494,화약 및 불꽃 제품 제조업,360410,불꽃제품
,,,,360490,기타
2029,그외 기타분류안된 화학제품 제조업,20499,그 외 기타 분류 안된 화학제품 제조업,381800,"전자공업에 사용하기 위하여 도프처리된(doped) 화학원소(디스크ㆍ웨이퍼 모양이나 이와 유사한 모양으로 한정한다), 전자공업에 사용하기 위하여 도프처리된(doped) 화학화합물"
2029,그외 기타분류안된 화학제품 제조업,20499,그 외 기타 분류 안된 화학제품 제조업,380210,활성탄
2029,그외 기타분류안된 화학제품 제조업,20499,그 외 기타 분류 안된 화학제품 제조업,380910,전분질을 기본 재료로 한 것
,,,,380991,섬유산업이나 이와 유사한 산업에서 사용하는 것
,,,,380992,제지산업이나 이와 유사한 산업에서 사용하는 것
,,,,380993,가죽산업이나 이와 유사한 산업에서 사용하는 것
2029,그외 기타분류안된 화학제품 제조업,20499,그 외 기타 분류 안된 화학제품 제조업,381010,"금속표면처리용 침지 조제품, 납붙임용ㆍ땜질용ㆍ용접용 가루와 페이스트(paste)로서 금속과 그 밖의 재료로 조성한 것"
,,,,381090,기타
,,,,381210,조제한 고무가황촉진제
,,,,381220,고무용ㆍ플라스틱용 복합가소제
,,,,381231,"2,2,4-트리메틸-1,2-디히드로퀴놀린 올리고머(티엠큐)의 혼합물"
,,,,381239,기타
,,,,381511,활성물질로서 니켈이나 니켈화합물의 것
,,,,381512,활성물질로서 귀금속이나 귀금속화합물의 것
,,,,381519,기타
,,,,381590,기타
,,,,381700,혼합알킬벤젠과 혼합알킬나프탈렌(제2707호ㆍ제2902호의 물품은 제외한다)
,,,,382410,조제 점결제(주물의 주형용이나 코어용으로 한정한다)
2029,그외 기타분류안된 화학제품 제조업,20495,바이오 연료 및 혼합물 제조업,382600,바이오디젤과 그 혼합물[석유나 역청유(瀝靑油)를 함유하지 않거나 중량기준으로 70 퍼센트 미만을 함유한 것으로 한정한다]
2029,그외 기타분류안된 화학제품 제조업,20499,그 외 기타 분류 안된 화학제품 제조업,382440,시멘트용ㆍ모르타르용ㆍ콘크리트용 조제 첨가제
,,,,382460,소르비톨(sorbitol)(소호 제2905.44호에 해당하는 것은 제외한다)
,,,,382471,염화불화탄소(CFCs)를 함유하는것[수소염화불화탄소(HCFCs)ㆍ과불화탄소(PFCs)ㆍ수소불화탄소(HFCs)를 함유한 것인지에 상관없다]
,,,,382472,"브로모클로로디플루오르메탄, 브로모트리플루오르메탄, 디브로모테트라플루오르에탄을 함유하는 것"
,,,,382473,수소브로모플루오르카본(HBFCs)을 함유하는 것
,,,,382474,"수소염화불화탄소(HCFCs)를 함유하는 것[과불화탄소(PFCs), 수소불화탄소(HFCs)를 함유한 것인지는 상관없으며 염화불화탄소(CFCs)를 함유하지 않은 것으로 한정한다]"
,,,,382475,사염화탄소를 함유하는 것
,,,,382476,"1,1,1-삼염화에탄(메틸 클로로포름)을 함유하는 것"
,,,,382477,"브로모메탄(브롬화메틸), 브로모클로로메탄을 함유하는 것"
,,,,382478,"과불화탄소(PFCs), 수소불화탄소(HFCs)를 함유하는 것[염화불화탄소(CFCs)나 수소염화불화탄소(HCFCs)를 함유하지 않은 것]"
,,,,382479,기타
,,,,382481,옥시란(산화에틸렌)을 함유한 것
,,,,382482,"폴리염소화 비페닐 (PCBs), 폴리염소화 테르페닐(PCTs), 폴리브롬화 비페닐(PBBs)을 함유한 것"
,,,,382483,"트리스(2,3-디브로모프로필) 포스페이트를 함유한 것"
,,,,382484,"앨드린(ISO), 캄페클로(ISO)(톡사핀), 클로단(ISO), 클로르데콘(ISO), 디디티(ISO)[클로페노탄(INN), 1,1,1-트리클로로-2,2-비스(파라-클로로페닐)에탄], 디엘드린(ISO, INN), 엔도설판(ISO), 엔드린(ISO), 헵타클로르(ISO) 또는 미렉스(ISO)를 함유한 것"
,,,,382485,"1,2,3,4,5,6-헥사클로로시클로헥산[HCH(ISO)][린데인(ISO, INN)을 포함하는 것]을 함유한 것"
,,,,382486,펜타클로로벤젠(ISO) 또는 헥사클로로벤젠(ISO)을 함유한 것
,,,,382487,"과불화옥탄 술폰산과 그 염, 과불화옥탄 술폰아미드, 또는 과불화옥탄술포닐 플루오라이드를 함유한 것"
,,,,382488,"테트라-, 펜타-, 헥사-, 헵타- 또는 옥타브로모디페닐 에테르를 함유한 것"
,,,,382491,"(5-에틸-2-메틸-2-옥시도-1,3,2-디옥사포스피난-5-일)메틸 메틸 메틸포스포네이트와 비스[(5-에틸-2-메틸-2-옥시도-1,3,2-디옥사포스피난-5-일)메틸] 메틸포스포네이트로 주로 구성된 혼합물과 조제품"
,,,,382499,기타
2030,인조섬유 제조업,20501,합성섬유 제조업,550110,나일론이나 그 밖의 폴리아미드의 것
,,,,550120,폴리에스테르의 것
,,,,550130,아크릴이나 모다크릴(modacrylic)의 것
,,,,550140,폴리프로필렌의 것
,,,,550190,기타
2030,인조섬유 제조업,20501,합성섬유 제조업,550311,아라미드(aramid)의 것
2030,인조섬유 제조업,20501,합성섬유 제조업,550320,폴리에스테르의 것
2030,인조섬유 제조업,20501,합성섬유 제조업,550319,기타
,,,,550320,폴리에스테르의 것
,,,,550330,아크릴이나 모다크릴(modacrylic)의 것
,,,,550340,폴리프로필렌의 것
,,,,550390,기타
2030,인조섬유 제조업,20501,합성섬유 제조업,540211,아라미드의 것
,,,,540219,기타
,,,,540220,"강력사[폴리에스테르의 것으로 한정하며, 텍스처화한(textured) 것인지에 상관없다]"
,,,,540231,나일론이나 그 밖의 폴리아미드의 것(구성하는 단사가 50텍스 이하인 것으로 한정한다)
,,,,540232,나일론이나 그 밖의 폴리아미드의 것(구성하는 단사가 50텍스 초과인 것으로 한정한다)
,,,,540233,폴리에스테르의 것
,,,,540234,폴리프로필렌의 것
,,,,540239,기타
,,,,540244,탄성사
,,,,540245,기타(나일론이나 그 밖의 폴리아미드의 것으로 한정한다)
,,,,540246,기타[폴리에스테르의 것으로서 부분적으로 방향성(方向性)이 있는 것으로 한정한다]
,,,,540247,기타(폴리에스테르의 것으로 한정한다)
,,,,540248,기타(폴리프로필렌의 것으로 한정한다)
,,,,540249,기타
,,,,540251,나일론이나 그 밖의 폴리아미드의 것
,,,,540252,폴리에스테르의 것
,,,,540253,폴리프로필렌의 것
,,,,540259,기타
2030,인조섬유 제조업,20501,합성섬유 제조업,540411,탄성사
,,,,540412,기타(폴리프로필렌의 것으로 한정한다)
,,,,540419,기타
,,,,540490,기타
2030,인조섬유 제조업,20502,재생섬유 제조업,550210,초산셀룰로오스의 것
,,,,550290,기타
,,,,550410,비스코스레이온(viscose rayon)의 것
,,,,550490,기타
2030,인조섬유 제조업,20502,재생섬유 제조업,540310,강력사[비스코스레이온(viscose rayon)의 것으로 한정한다]
,,,,540331,"비스코스레이온(viscose rayon)의 것(꼬임이 없거나, 꼬임이 미터당 120회 이하인 것으로 한정한다)"
,,,,540332,비스코스레이온(viscose rayon)의 것(꼬임이 미터당 120회 초과인 것으로 한정한다)
,,,,540333,초산셀룰로오스의 것
,,,,540339,기타
2030,인조섬유 제조업,20501,합성섬유 제조업,540500,"재생ㆍ반(半)합성 모노필라멘트(67데시텍스 이상인 것으로서 횡단면의 치수가 1밀리미터 이하인 것으로 한정한다), 재생ㆍ반(半)합성 방직용 섬유재료의 스트립(strip)이나 이와 유사한 것[예: 인조 스트로(straw)](시폭이 5밀리미터 이하인 것으로 한정한다)"
2211,고무 타이어와 튜브 제조업; 고무 타이어 재생 및 개조,22111,타이어 및 튜브 제조업,401110,승용자동차용[스테이션왜건(station wagon)과 경주 자동차용을 포함한다]
2211,고무 타이어와 튜브 제조업; 고무 타이어 재생 및 개조,22111,타이어 및 튜브 제조업,401140,모터사이클용
,,,,401150,자전거용
2211,고무 타이어와 튜브 제조업; 고무 타이어 재생 및 개조,22111,타이어 및 튜브 제조업,401120,버스용ㆍ화물차용
,,,,401130,항공기용
,,,,401170,농경용ㆍ임업용 차량과 기계의 것
,,,,401180,건설용ㆍ광산용ㆍ산업용 차량과 기계의 것
,,,,401190,기타
2211,고무 타이어와 튜브 제조업; 고무 타이어 재생 및 개조,22111,타이어 및 튜브 제조업,401290,기타
,,,,401310,승용자동차용[스테이션왜건(station wagon)과 경주 자동차용을 포함한다]ㆍ버스용ㆍ화물차용
,,,,401320,자전거용
,,,,401390,기타
2211,고무 타이어와 튜브 제조업; 고무 타이어 재생 및 개조,22111,타이어 및 튜브 제조업,400610,고무타이어 재생용 “캐멀-백(camel-back)” 스트립
2211,고무 타이어와 튜브 제조업; 고무 타이어 재생 및 개조,22112,타이어 재생업,401211,승용자동차용[스테이션왜건(station wagon)과 경주 자동차용을 포함한다]
,,,,401212,버스용ㆍ화물자동차용
,,,,401213,항공기용
,,,,401219,기타
3830,원료 재생,22192,산업용 그 외 비경화 고무제품 제조업,400300,재생고무[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]
2219,기타 고무 제품 제조업,22192,산업용 그 외 비경화 고무제품 제조업,400510,카본블랙이나 실리카와 배합한 것
,,,,400520,용액과 분산액(소호 제4005.10호의 물품은 제외한다)
,,,,400591,판ㆍ시트(sheet)ㆍ스트립
,,,,400599,기타
2219,기타 고무 제품 제조업,22192,산업용 그 외 비경화 고무제품 제조업,400690,기타
2219,기타 고무 제품 제조업,22192,산업용 그 외 비경화 고무제품 제조업,400700,고무실과 고무끈(가황한 것으로 한정한다)
,,,,400811,판ㆍ시트(sheet)ㆍ스트립
,,,,400819,기타
,,,,400821,판ㆍ시트(sheet)ㆍ스트립
,,,,400829,기타
2219,기타 고무 제품 제조업,22192,산업용 그 외 비경화 고무제품 제조업,400911,연결구류를 부착하지 않은 것
,,,,400912,연결구류를 부착한 것
,,,,400921,연결구류를 부착하지 않은 것
,,,,400922,연결구류를 부착한 것
,,,,400931,연결구류를 부착하지 않은 것
,,,,400932,연결구류를 부착한 것
,,,,400941,연결구류를 부착하지 않은 것
,,,,400942,연결구류를 부착한 것
2219,기타 고무 제품 제조업,22192,산업용 그 외 비경화 고무제품 제조업,401011,금속으로만 보강된 것
,,,,401012,방직용 섬유 재료로만 보강된 것
,,,,401019,기타
,,,,401031,횡단면이 사다리꼴형의 전동(transmission)용 엔드리스(endless) 벨트(브이벨트)로서 바깥둘레가 60센티미터 초과 180센티미터 이하인 것(브이홈이 파인 것으로 한정한다)
,,,,401032,횡단면이 사다리꼴형의 전동(transmission)용 엔드리스(endless) 벨트(브이벨트)로서 바깥둘레가 60센티미터 초과 180센티미터 이하인 것(브이홈이 파인 것은 제외한다)
,,,,401033,횡단면이 사다리꼴형의 전동(transmission)용 엔드리스(endless) 벨트(브이벨트)로서 바깥둘레가 180센티미터 초과 240센티미터 이하인 것(브이홈이 파인 것으로 한정한다)
,,,,401034,횡단면이 사다리꼴형의 전동(transmission)용 엔드리스(endless) 벨트(브이벨트)로서 바깥둘레가 180센티미터 초과 240센티미터 이하인 것(브이홈이 파인 것은 제외한다)
,,,,401035,엔드리스 싱크러너스(endless synchronous) 벨트로서 바깥둘레가 60센티미터 초과 150센티미터 이하인 것
,,,,401036,엔드리스 싱크러너스(endless synchronous) 벨트로서 바깥둘레가 150센티미터 초과 198센티미터 이하인 것
,,,,401039,기타
2219,기타 고무 제품 제조업,22192,산업용 그 외 비경화 고무제품 제조업,590610,폭이 20센티미터 이하인 접착테이프
,,,,590691,메리야스 편물이나 뜨개질 편물
,,,,590699,기타
2219,기타 고무 제품 제조업,22193,고무 의류 및 기타 위생용 비경화 고무제품 제조업,401511,외과용
,,,,401519,기타
,,,,401590,기타
2219,기타 고무 제품 제조업,22193,고무 의류 및 기타 위생용 비경화 고무제품 제조업,401410,콘돔
,,,,401490,기타
2219,기타 고무 제품 제조업,22199,그 외 기타 고무제품 제조업,401691,바닥깔개와 매트
2219,기타 고무 제품 제조업,22199,그 외 기타 고무제품 제조업,401610,셀룰러 고무로 만든 것
,,,,401692,지우개
,,,,401693,개스킷(gasket)ㆍ와셔(washer)ㆍ그 밖의 실(seal)
,,,,401694,보트나 도크펜더(dock fender)(팽창성이 있는지에 상관없다)
,,,,401695,그 밖의 팽창성 제품
,,,,401699,기타
2220,플라스틱 제품 제조업,22211,"플라스틱 선, 봉, 관 및 호스 제조업",391610,에틸렌의 중합체로 만든 것
,,,,391620,염화비닐의 중합체로 만든 것
,,,,391690,그 밖의 플라스틱으로 만든 것
2220,플라스틱 제품 제조업,22211,"플라스틱 선, 봉, 관 및 호스 제조업",391710,경화 단백질이나 셀룰로오스 물질의 인조 거트(gut)[소시지케이싱(sausage casing)]
,,,,391721,에틸렌의 중합체로 만든 것
,,,,391722,프로필렌의 중합체로 만든 것
,,,,391723,염화비닐의 중합체로 만든 것
,,,,391729,그 밖의 플라스틱으로 만든 것
,,,,391731,연질(軟質)의 관ㆍ파이프ㆍ호스[파열압(破裂壓)이 27.6메가파스칼 이상으로 한정한다]
,,,,391732,"기타(연결구가 없는 것으로 한정하며, 그 밖의 재료로 보강되거나 결합되지 않은 것으로 한정한다)"
